sample_id,subject_id,mask,repeat,fold,model,hidden_features,mean_squared_error,truth_energy,precision_at_k,ndcg_at_k
04032019_C5_batch18-New_149_NewZMBVNFM-Quarterly Visit 13.01,ZMBVNFM,1,0,1,random_group_score_ridge,100,0.5295873900830774,1.2145828064299395,0.3333333333333333,0.6844675566389335
02132019_C5_batch02-ZY1ZKJY-09_50,ZY1ZKJY,1,0,1,random_group_score_ridge,100,0.5496396893559369,2.676424805537392,0.6666666666666666,0.8297847202488633
02182019_C5_batch03-ZPMBHPS-04_123,ZPMBHPS,1,0,1,random_group_score_ridge,100,0.2832501352082895,0.4611061584251003,0.3333333333333333,0.7326056694011233
02252019_C5_batch05-__438__ZY1ZKJY-11_329,ZY1ZKJY,1,0,1,random_group_score_ridge,100,0.31411121165515477,2.5685643108716225,0.3333333333333333,0.7678229058449736
02252019_C5_batch05-__678__ZY1ZKJY-04_364,ZY1ZKJY,1,0,1,random_group_score_ridge,100,0.25499936382102595,1.447277852237235,0.3333333333333333,0.6891699564671722
02252019_C5_batch05-__910__ZRLZ98T-6011_326,ZRLZ98T,1,0,1,random_group_score_ridge,100,0.42461493351731966,0.9361426149654589,0.3333333333333333,0.534606179020882
03012019_C5_batch08-__1424__ZY1ZKJY-06_509,ZY1ZKJY,1,0,1,random_group_score_ridge,100,0.1608162393642648,0.4456839833273507,0.6666666666666666,0.7903409442147379
03042019_C5_batch09-__157__ZPMBHPS-05_585,ZPMBHPS,1,0,1,random_group_score_ridge,100,0.5578402620563678,0.6603156737920489,0.0,0.4255145712889047
03042019_C5_batch09-__187__ZRLZ98T-01_572,ZRLZ98T,1,0,1,random_group_score_ridge,100,0.32947997714915067,0.4686780151962598,0.6666666666666666,0.6237034078046692
03082019_C5_batch11-__1082__ZY1ZKJY-2011_726,ZY1ZKJY,1,0,1,random_group_score_ridge,100,0.2848765956587197,1.1111812204636449,0.3333333333333333,0.7657151212175297
03112019_C5_batch12-__1251__ZPMBHPS-01_757,ZPMBHPS,1,0,1,random_group_score_ridge,100,0.21784684902507168,0.449657281698967,0.6666666666666666,0.4792448644779856
03112019_C5_batch12-__411__ZY1ZKJY-13_828,ZY1ZKJY,1,0,1,random_group_score_ridge,100,0.5893820172561451,5.807252677843377,0.0,0.7363164849064103
03252019_C5_batch14-__175__ZY1ZKJY-05_915,ZY1ZKJY,1,0,1,random_group_score_ridge,100,0.5547299805163006,0.8072318368144638,0.0,0.3932605771026362
03272019_C5_batch15-__629__ZRLZ98T-6021_989,ZRLZ98T,1,0,1,random_group_score_ridge,100,0.6302370595426322,1.2913496133447742,0.3333333333333333,0.4316641561044266
03292019_C5_batch16-__1053__ZY1ZKJY-14_1035,ZY1ZKJY,1,0,1,random_group_score_ridge,100,0.417142495237286,2.9670278505231567,0.3333333333333333,0.6926696373542102
03292019_C5_batch16-__721__ZPMBHPS-06_1036,ZPMBHPS,1,0,1,random_group_score_ridge,100,0.299151102334036,0.4624727491235964,0.0,0.2240137015260983
04012019_C5_batch17-__321__ZPMBHPS-03_1092,ZPMBHPS,1,0,1,random_group_score_ridge,100,0.1618185191758752,0.46013882109811877,0.6666666666666666,0.9105761904779037
04032019_C5_batch18-New_293_NewZY1ZKJY-07,ZY1ZKJY,1,0,1,random_group_score_ridge,100,0.5146173592428915,1.4278485035078265,0.6666666666666666,0.8385125465170599
04082019_C5_batch20-__106__ZY1ZKJY-08_1296,ZY1ZKJY,1,0,1,random_group_score_ridge,100,0.6316545463808384,3.0649093739628586,0.0,0.6474107374186279
04102019_C5_batch21-__422__ZY1ZKJY-12_1340,ZY1ZKJY,1,0,1,random_group_score_ridge,100,0.43985226931956,1.191823716474804,0.0,0.613718468070269
04152019_C5_batch22-__775__ZPMBHPS-E11_1388,ZPMBHPS,1,0,1,random_group_score_ridge,100,0.2688153852118428,0.4441998743847597,0.0,0.3211576620620122
04152019_C5_batch22-New_13_NewZY1ZKJY-15,ZY1ZKJY,1,0,1,random_group_score_ridge,100,0.7657593631664811,3.6107608037163654,0.0,0.6146412553973423
02122019_C5_batch01-ZL9BTWF-6021_11,ZL9BTWF,1,0,1,random_group_score_ridge,100,0.3541068836965499,0.6245572173658477,0.0,0.5091407282965928
02132019_C5_batch02-ZL9BTWF-02_,ZL9BTWF,1,0,1,random_group_score_ridge,100,0.12891391516084094,0.2144328265792325,0.3333333333333333,0.47610717774720124
02182019_C5_batch03-ZL9BTWF-06_127,ZL9BTWF,1,0,1,random_group_score_ridge,100,0.2094055543693218,0.33276728289235236,1.0,0.8252333497883544
02182019_C5_batch03-ZL9BTWF-09_116,ZL9BTWF,1,0,1,random_group_score_ridge,100,0.303990322595754,0.4586733141568773,0.3333333333333333,0.6378177430307003
02182019_C5_batch03-ZUL3S6O-2011_,ZUL3S6O,1,0,1,random_group_score_ridge,100,0.20221693700648669,1.3715608760379332,0.6666666666666666,0.8101222627665664
02202019_C5_batch04-ZL9BTWF-12_203,ZL9BTWF,1,0,1,random_group_score_ridge,100,0.20777785293425907,0.46237802823966107,1.0,0.8502950010030115
02222019_C5_batch05-ZUL3S6O-6021_262,ZUL3S6O,1,0,1,random_group_score_ridge,100,0.23404540298120985,1.2179593680322827,0.3333333333333333,0.7853482503392111
02272019_C5_batch07-__459__ZUL3S6O-6011_419,ZUL3S6O,1,0,1,random_group_score_ridge,100,0.17453602682788427,0.5108987727115023,0.3333333333333333,0.8027702820784604
03012019_C5_batch08-__669__ZUL3S6O-09_465,ZUL3S6O,1,0,1,random_group_score_ridge,100,0.3894107861434871,0.4867840185597214,0.0,0.21715696108146063
03042019_C5_batch09-__406__ZL9BTWF-15_541,ZL9BTWF,1,0,1,random_group_score_ridge,100,0.6254225331271404,1.0730590749568065,0.3333333333333333,0.43446137282072783
03082019_C5_batch11-__382__ZUL3S6O-08_718,ZUL3S6O,1,0,1,random_group_score_ridge,100,0.2969118733639365,1.014540919057788,1.0,0.9355813396476114
03082019_C5_batch11-__687__ZUL3S6O-07_705,ZUL3S6O,1,0,1,random_group_score_ridge,100,0.46737245393035354,0.6260648112306035,0.0,0.2851037202299832
03112019_C5_batch12-__797__ZL9BTWF-07_785,ZL9BTWF,1,0,1,random_group_score_ridge,100,0.3707563260475182,0.4696641533122001,0.0,0.4171095516365463
03252019_C5_batch14-__304__ZL9BTWF-6031_913,ZL9BTWF,1,0,1,random_group_score_ridge,100,0.27695931483914227,0.4221390542902027,0.6666666666666666,0.7284459436634882
03252019_C5_batch14-__862__ZUL3S6O-10_931,ZUL3S6O,1,0,1,random_group_score_ridge,100,0.1813451775631606,0.5641953497351558,0.6666666666666666,0.8381770941146671
03252019_C5_batch14-New_5_NewZL9BTWF-E11,ZL9BTWF,1,0,1,random_group_score_ridge,100,0.2675864822066947,0.8253105939859742,0.6666666666666666,0.773001024808609
04012019_C5_batch17-__663__ZIS22OE-02_1087,ZIS22OE,1,0,1,random_group_score_ridge,100,0.15963373565001132,0.6460642453483565,0.0,0.7242412463998668
04012019_C5_batch17-__671__ZL9BTWF-11_1089,ZL9BTWF,1,0,1,random_group_score_ridge,100,0.3183457797842431,0.49810124664205707,0.0,0.4936239607077081
04012019_C5_batch17-New_135_NewZUL3S6O-12,ZUL3S6O,1,0,1,random_group_score_ridge,100,0.31167118648607106,0.42228371051703034,0.0,0.45425216742188856
04082019_C5_batch20-__850__ZL9BTWF-6011_1260,ZL9BTWF,1,0,1,random_group_score_ridge,100,0.25823771960742853,0.7366458693307989,0.6666666666666666,0.7534582500090392
04152019_C5_batch22-__18__ZUL3S6O-06_1402,ZUL3S6O,1,0,1,random_group_score_ridge,100,0.23001060165583842,0.25131971119638213,0.0,0.25382159978557994
04152019_C5_batch22-__309__ZL9BTWF-16_1415,ZL9BTWF,1,0,1,random_group_score_ridge,100,0.37068139679104356,1.0184298097514577,0.3333333333333333,0.5481683885138814
04172019_C5_batch23-__1472__ZUL3S6O-11_1420,ZUL3S6O,1,0,1,random_group_score_ridge,100,0.17894229343332613,0.2669331682179281,0.3333333333333333,0.7051118403028837
04172019_C5_batch23-__1477__ZL9BTWF-10_1436,ZL9BTWF,1,0,1,random_group_score_ridge,100,0.3533621377550063,0.44643121558319704,0.0,0.446430397347311
02122019_C5_batch01-ZN9YTFN-11_15,ZN9YTFN,1,0,1,random_group_score_ridge,100,0.31594060607538554,0.4936764636901121,0.0,0.23334092867189066
02272019_C5_batch07-__542__ZN9YTFN-6021_448,ZN9YTFN,1,0,1,random_group_score_ridge,100,0.16621285202243372,1.5864462299186897,0.3333333333333333,0.7781902243283585
02272019_C5_batch07-__841__ZN9YTFN-04_449,ZN9YTFN,1,0,1,random_group_score_ridge,100,0.14184690727681276,0.9877446778280192,0.0,0.657224136339514
03042019_C5_batch09-__789__ZN9YTFN-6011_583,ZN9YTFN,1,0,1,random_group_score_ridge,100,0.7080133833021256,1.603005356734464,0.0,0.39764647920973983
03042019_C5_batch09-__857__ZN9YTFN-15_598,ZN9YTFN,1,0,1,random_group_score_ridge,100,0.3870068016693009,0.8557730457003956,0.3333333333333333,0.41603717637334586
03082019_C5_batch11-__737__ZN9YTFN-6031_723,ZN9YTFN,1,0,1,random_group_score_ridge,100,0.6127792647008765,0.991274923785138,0.3333333333333333,0.5772287647633529
03252019_C5_batch14-__683__ZN9YTFN-14_920,ZN9YTFN,1,0,1,random_group_score_ridge,100,0.17004402072561828,0.7649225834617529,1.0,0.9115351874974992
03292019_C5_batch16-__1259__ZN9YTFN-03_1066,ZN9YTFN,1,0,1,random_group_score_ridge,100,0.5261039959797487,1.2733435056391569,0.0,0.567928971451976
04012019_C5_batch17-__289__ZN9YTFN-13_1129,ZN9YTFN,1,0,1,random_group_score_ridge,100,0.5226858273656423,0.5858298914213971,0.0,0.4552633851487588
04082019_C5_batch20-__111__ZN9YTFN-09_1276,ZN9YTFN,1,0,1,random_group_score_ridge,100,0.18551104131259105,2.487738106681181,0.6666666666666666,0.9377617729341543
04082019_C5_batch20-__1194__ZN9YTFN-07_1274,ZN9YTFN,1,0,1,random_group_score_ridge,100,0.795502404559901,1.0810643750619322,0.6666666666666666,0.7297378175150286
04082019_C5_batch20-__787__ZN9YTFN-12_1259,ZN9YTFN,1,0,1,random_group_score_ridge,100,0.1666583206200567,0.2733992412887071,0.0,0.29082846087806913
04082019_C5_batch20-__812__ZN9YTFN-01_1272,ZN9YTFN,1,0,1,random_group_score_ridge,100,0.37406108053961235,2.7683113643886177,0.0,0.7805385930527744
04082019_C5_batch20-New_160_NewZN9YTFN-17,ZN9YTFN,1,0,1,random_group_score_ridge,100,0.4172986162284961,2.034961437167543,1.0,0.8886632032158934
04152019_C5_batch22-__1195__ZN9YTFN_1406,ZN9YTFN,1,0,1,random_group_score_ridge,100,0.4875394591682476,0.3568320736127747,0.0,0.061884045291267335
04172019_C5_batch23-__415__ZN9YTFN-08_1442,ZN9YTFN,1,0,1,random_group_score_ridge,100,0.17913211627930326,0.5653172976828774,0.6666666666666666,0.8610270851132086
02122019_C5_batch01-ZOQM06Q-01_28,ZOQM06Q,1,0,1,random_group_score_ridge,100,0.6296581973373656,1.4283226117463896,1.0,0.8543603103928116
02132019_C5_batch02-ZOQM06Q-04_90,ZOQM06Q,1,0,1,random_group_score_ridge,100,0.3502306213369751,1.2556678431929962,0.3333333333333333,0.7325216632581515
03012019_C5_batch08-__507__ZXHCGKV-02_524,ZXHCGKV,1,0,1,random_group_score_ridge,100,0.7047973842764813,1.636997212287815,0.3333333333333333,0.7045397437300377
03082019_C5_batch11-__412__ZXHCGKV-04_724,ZXHCGKV,1,0,1,random_group_score_ridge,100,0.6573061487823394,1.1350699248778633,0.6666666666666666,0.731832911067993
03082019_C5_batch11-__873__ZXHCGKV-01_691,ZXHCGKV,1,0,1,random_group_score_ridge,100,0.8050974017929684,1.6301496464322087,0.6666666666666666,0.8378362368848234
03132019_C5_batch13-__104__ZXHCGKV-05_897,ZXHCGKV,1,0,1,random_group_score_ridge,100,0.6040970721640437,1.7755687094701076,0.3333333333333333,0.7339030195346181
03132019_C5_batch13-__541__ZRA5YD8-2014_853,ZRA5YD8,1,0,1,random_group_score_ridge,100,0.46311916207555315,1.7866569139755577,0.0,0.6481348892592862
03132019_C5_batch13-__729__ZXHCGKV-07_885,ZXHCGKV,1,0,1,random_group_score_ridge,100,0.7693824712881324,1.5667111956769761,0.3333333333333333,0.7419442189067794
04102019_C5_batch21-__933__ZRA5YD8-01_1317,ZRA5YD8,1,0,1,random_group_score_ridge,100,0.3273728439537164,1.6530389970723938,0.6666666666666666,0.9182381988957024
02122019_C5_batch01-ZYU89T9-07_6,ZYU89T9,1,0,1,random_group_score_ridge,100,0.354921023926507,1.534900025334892,0.6666666666666666,0.7295036711421332
02132019_C5_batch02-ZYU89T9-01_61,ZYU89T9,1,0,1,random_group_score_ridge,100,0.4199567984741226,0.5793729445239416,0.6666666666666666,0.4384796762389541
02182019_C5_batch03-ZYU89T9-2012_,ZYU89T9,1,0,1,random_group_score_ridge,100,0.31881866062080877,0.6892050083624194,0.6666666666666666,0.7667126782478244
02222019_C5_batch05-ZYU89T9-04_268,ZYU89T9,1,0,1,random_group_score_ridge,100,0.2792157010765095,0.6674773127437912,0.0,0.4921582503353488
03112019_C5_batch12-__212__ZYU89T9-02_754,ZYU89T9,1,0,1,random_group_score_ridge,100,0.1996260796259186,0.3390735867941196,0.3333333333333333,0.7083277563602216
03112019_C5_batch12-__825__ZYU89T9-08_771,ZYU89T9,1,0,1,random_group_score_ridge,100,0.19296521514719336,0.31003535108435437,0.6666666666666666,0.7727312399641654
03252019_C5_batch14-__670__ZYU89T9-06_906,ZYU89T9,1,0,1,random_group_score_ridge,100,0.3180985335484965,0.9676840216570693,0.3333333333333333,0.6995218324337251
04152019_C5_batch22-__390__ZYU89T9-2012_1396,ZYU89T9,1,0,1,random_group_score_ridge,100,0.28223558942062504,0.8226503106611344,0.6666666666666666,0.8152661621245751
02122019_C5_batch01-ZUC2YGO-07_8,ZUC2YGO,1,0,1,random_group_score_ridge,100,0.5462285172594576,1.439174946592528,0.6666666666666666,0.8828739302829465
02202019_C5_batch04-ZO94RDZ-06_188,ZO94RDZ,1,0,1,random_group_score_ridge,100,0.6177243087867192,2.0550606049918563,0.0,0.5456300229175717
02202019_C5_batch04-ZUC2YGO-03_197,ZUC2YGO,1,0,1,random_group_score_ridge,100,0.3142796149256223,2.24165094508297,1.0,0.9607932600781284
02222019_C5_batch05-ZO94RDZ-10_247,ZO94RDZ,1,0,1,random_group_score_ridge,100,0.5001519938886186,1.83499837285438,0.0,0.6364106549936855
02252019_C5_batch05-__159__ZJNQ2VB-01_334,ZJNQ2VB,1,0,1,random_group_score_ridge,100,0.27878466469515767,0.7158403778728846,0.3333333333333333,0.7979591845903009
03012019_C5_batch08-__1035__ZJNQ2VB_484,ZJNQ2VB,1,0,1,random_group_score_ridge,100,0.19434768344023415,0.29539584554161885,0.6666666666666666,0.6454095819713416
03012019_C5_batch08-__185__ZUC2YGO-05_517,ZUC2YGO,1,0,1,random_group_score_ridge,100,1.0008758480921254,1.8855176413568804,0.0,0.5530820254178329
03012019_C5_batch08-__609__ZJNQ2VB-02_473,ZJNQ2VB,1,0,1,random_group_score_ridge,100,0.5983575718910481,1.1779016168421357,0.3333333333333333,0.4940925274370465
03012019_C5_batch08-__734__ZUC2YGO-02_475,ZUC2YGO,1,0,1,random_group_score_ridge,100,0.6217124318416771,2.6024766733244484,0.6666666666666666,0.8687080147613929
03062019_C5_batch10-__1094__ZO94RDZ-11_657,ZO94RDZ,1,0,1,random_group_score_ridge,100,0.38907370140385866,2.427469283767024,0.6666666666666666,0.833455489063476
03062019_C5_batch10-__377__ZUC2YGO-04_621,ZUC2YGO,1,0,1,random_group_score_ridge,100,0.5214852123915388,0.9669161558239581,0.0,0.44461282207365294
03082019_C5_batch11-__323__ZUC2YGO-01_712,ZUC2YGO,1,0,1,random_group_score_ridge,100,0.4209279839783931,2.539152154631543,1.0,0.9356082120786201
03132019_C5_batch13-__809__ZO94RDZ_860,ZO94RDZ,1,0,1,random_group_score_ridge,100,0.8016943837444052,5.4457552119355945,0.0,0.769744251238643
03252019_C5_batch14-__1036__ZO94RDZ-08_959,ZO94RDZ,1,0,1,random_group_score_ridge,100,0.6509129461229031,3.6979157603573345,0.6666666666666666,0.9721630715462393
03272019_C5_batch15-__554__ZJNQ2VB-03_980,ZJNQ2VB,1,0,1,random_group_score_ridge,100,0.2069785145191699,0.8945072066176876,0.6666666666666666,0.9119118465247656
03292019_C5_batch16-__1361__ZUC2YGO-06_1039,ZUC2YGO,1,0,1,random_group_score_ridge,100,0.2637443848164772,2.198468163711205,0.6666666666666666,0.9275945215961713
03292019_C5_batch16-New_163_NewZO94RDZ-13,ZO94RDZ,1,0,1,random_group_score_ridge,100,0.6889764807908472,2.0914606834740512,0.6666666666666666,0.8807504277103625
04012019_C5_batch17-__918__ZO94RDZ-05_1128,ZO94RDZ,1,0,1,random_group_score_ridge,100,0.6674869858596256,1.7234313104869416,0.6666666666666666,0.7240165599252592
04052019_C5_batch19-__317__ZO94RDZ-07_1198,ZO94RDZ,1,0,1,random_group_score_ridge,100,0.32014843653418656,1.6843104306047008,0.0,0.7418067123504629
04052019_C5_batch19-__602__ZO94RDZ-12_1212,ZO94RDZ,1,0,1,random_group_score_ridge,100,0.5852162455022721,3.414759147476545,0.0,0.6888207647104282
04082019_C5_batch20-New_136_NewZL9BTWF-18,ZL9BTWF,1,0,1,random_group_score_ridge,100,0.26607379523837205,0.7329966756256432,0.0,0.7532266424254658
03062019_C5_batch10-__451__ZL63I8R-16_649,ZL63I8R,1,0,1,random_group_score_ridge,100,0.15164514240892385,0.5165119765263632,0.6666666666666666,0.8741532864746833
02252019_C5_batch05-__585__ZWLGEWL-2012_354,ZWLGEWL,1,0,1,random_group_score_ridge,100,0.15334606048734625,0.7613446347909659,0.6666666666666666,0.7597086272877759
04082019_C5_batch20-__81__ZWLGEWL-2013_1271,ZWLGEWL,1,0,1,random_group_score_ridge,100,0.14335751992664422,0.32845603908905024,0.3333333333333333,0.4592171507945648
02132019_C5_batch02-ZL63I8R-2012_70,ZL63I8R,1,0,1,random_group_score_ridge,100,0.3807283520168396,0.502759282200837,0.3333333333333333,0.429253697102198
04012019_C5_batch17-__1483__ZL63I8R-2013_1099,ZL63I8R,1,0,1,random_group_score_ridge,100,0.31943160616613936,0.649498401156799,0.6666666666666666,0.8185429282739808
04082019_C5_batch20-__1146__ZL63I8R-2014_1292,ZL63I8R,1,0,1,random_group_score_ridge,100,0.218109824442184,0.710836799983211,0.6666666666666666,0.6993293055070027
03132019_C5_batch13-__322__ZMBVNFM-2014_868,ZMBVNFM,1,0,1,random_group_score_ridge,100,0.6354371066233413,1.0371580554244675,0.3333333333333333,0.58658712839296
04012019_C5_batch17-__119__ZMBVNFM-2013_1100,ZMBVNFM,1,0,1,random_group_score_ridge,100,0.5310247067241227,1.1925043163093247,0.6666666666666666,0.7620201351757346
04012019_C5_batch17-__476__ZMBVNFM-2012_1124,ZMBVNFM,1,0,1,random_group_score_ridge,100,0.5902097713264606,0.7095152023565234,0.0,0.1548168474559971
02132019_C5_batch02-ZY1ZKJY-2014_87,ZY1ZKJY,1,0,1,random_group_score_ridge,100,0.42149582661266777,0.782307026306584,0.3333333333333333,0.5058894341428357
03082019_C5_batch11-__256__ZY1ZKJY-2012_727,ZY1ZKJY,1,0,1,random_group_score_ridge,100,0.5243213462477537,1.9531252621429533,0.3333333333333333,0.7191419670395552
02182019_C5_batch03-ZUL3S6O-2013_115,ZUL3S6O,1,0,1,random_group_score_ridge,100,0.36495946197584833,0.8078027342621737,0.6666666666666666,0.924372909518074
03042019_C5_batch09-__1187__ZUL3S6O-2012_557,ZUL3S6O,1,0,1,random_group_score_ridge,100,0.18465439349029772,0.9063994696978775,0.0,0.5942056437677223
04032019_C5_batch18-New_340_NewZUL3S6O-2014,ZUL3S6O,1,0,1,random_group_score_ridge,100,0.24123036731747027,1.5824734620002716,0.0,0.6017096172612396
02132019_C5_batch02-ZYU89T9-2014_48,ZYU89T9,1,0,1,random_group_score_ridge,100,0.41311967884584766,0.8811015612790568,0.6666666666666666,0.6834609216835236
03012019_C5_batch08-__1140__ZL63I8R-2015_514,ZL63I8R,1,0,1,random_group_score_ridge,100,0.25003245796134144,0.43680304523908203,0.0,0.28135004769401334
04172019_C5_batch23-__1028__ZMBVNFM-2015_1471,ZMBVNFM,1,0,1,random_group_score_ridge,100,0.6599941055103896,0.9868461454135187,0.0,0.2946618952239248
03252019_C5_batch14-__479__ZY1ZKJY-2015_950,ZY1ZKJY,1,0,1,random_group_score_ridge,100,0.2625504921006014,1.4136030245660494,0.3333333333333333,0.6512739042019078
02272019_C5_batch07-__520__ZUL3S6O-2015_410,ZUL3S6O,1,0,1,random_group_score_ridge,100,0.19188524565960677,0.469781172417777,0.3333333333333333,0.7324292832045398
04012019_C5_batch17-__909__ZYU89T9-2015_1109,ZYU89T9,1,0,1,random_group_score_ridge,100,0.2994061734576235,0.7377747968025699,0.6666666666666666,0.7603825892438114
02202019_C5_batch04-ZL63I8R-1011_170,ZL63I8R,1,0,1,random_group_score_ridge,100,0.14438865454778985,0.2782518518809869,0.3333333333333333,0.47659900781082976
04082019_C5_batch20-__86__ZL63I8R-2011_1285,ZL63I8R,1,0,1,random_group_score_ridge,100,0.20209636178673926,0.4168642368663169,0.3333333333333333,0.6022568268967623
02272019_C5_batch07-__389__ZLZQMEV-1011_417,ZLZQMEV,1,0,1,random_group_score_ridge,100,0.27472047987528103,0.5880050284553808,1.0,0.6259760418891818
03252019_C5_batch14-__1193__ZLZQMEV-1012_954,ZLZQMEV,1,0,1,random_group_score_ridge,100,0.23569691851475852,0.38857727378244283,0.6666666666666666,0.8295909542425448
02122019_C5_batch01-ZMBVNFM-1032_5,ZMBVNFM,1,0,1,random_group_score_ridge,100,0.39714296386745973,1.0711584761662107,0.6666666666666666,0.7840057836611272
02132019_C5_batch02-ZMBVNFM-1022_71,ZMBVNFM,1,0,1,random_group_score_ridge,100,0.2829646073875587,1.042403517644277,0.3333333333333333,0.7340977353853395
02182019_C5_batch03-ZMBVNFM-1053_122,ZMBVNFM,1,0,1,random_group_score_ridge,100,0.4133562110938439,0.6608274425144067,0.3333333333333333,0.4722174516960755
02252019_C5_batch05-__1254__ZMBVNFM-1051_312,ZMBVNFM,1,0,1,random_group_score_ridge,100,0.5525102169947155,0.7290121950382753,0.0,0.27198388678156404
03042019_C5_batch09-__1048__ZMBVNFM-1033_547,ZMBVNFM,1,0,1,random_group_score_ridge,100,0.37777564389042034,0.4492407682389093,0.0,0.2117550527672038
03132019_C5_batch13-__472__ZMBVNFM-1013_841,ZMBVNFM,1,0,1,random_group_score_ridge,100,0.4072959428246262,0.5600947086668328,0.0,0.5058081708627732
03132019_C5_batch13-__565__ZMBVNFM-1042_898,ZMBVNFM,1,0,1,random_group_score_ridge,100,0.5525927389850894,0.7642966703291928,0.0,0.13338447600449432
03272019_C5_batch15-__1427__ZMBVNFM_990,ZMBVNFM,1,0,1,random_group_score_ridge,100,0.3891894491647057,0.6494090046363016,0.6666666666666666,0.5279106969607366
04032019_C5_batch18-New_1345_NewZMBVNFM-1023,ZMBVNFM,1,0,1,random_group_score_ridge,100,0.4490376381489334,1.0347369884584063,0.6666666666666666,0.796009636437211
04102019_C5_batch21-__300__ZMBVNFM-1012_1354,ZMBVNFM,1,0,1,random_group_score_ridge,100,0.6130926236245767,0.751933965603438,0.0,0.27827776898502044
04102019_C5_batch21-__341__ZMBVNFM-1052_1327,ZMBVNFM,1,0,1,random_group_score_ridge,100,0.4113083412597217,1.2227999006077086,0.3333333333333333,0.49074073205231095
02222019_C5_batch05-ZL9BTWF-1011_234,ZL9BTWF,1,0,1,random_group_score_ridge,100,0.24079932047407507,0.550868698016244,0.6666666666666666,0.8971370303882202
02252019_C5_batch05-__912__ZL9BTWF-1013_380,ZL9BTWF,1,0,1,random_group_score_ridge,100,0.3515008127027096,0.5622701239484718,0.0,0.27517151245177984
03012019_C5_batch08-__164__ZL9BTWF-1023_515,ZL9BTWF,1,0,1,random_group_score_ridge,100,0.4341911243249302,1.809095958769254,0.0,0.5953991385981623
03112019_C5_batch12-__237__ZL9BTWF-1012_826,ZL9BTWF,1,0,1,random_group_score_ridge,100,0.26714574754891385,0.48914010070734615,0.3333333333333333,0.7775569964423227
03252019_C5_batch14-__1318__ZL9BTWF-1021_932,ZL9BTWF,1,0,1,random_group_score_ridge,100,0.27634256066418117,0.8216182540576301,0.3333333333333333,0.764604246503276
04172019_C5_batch23-__1089__ZL9BTWF-1022_1422,ZL9BTWF,1,0,1,random_group_score_ridge,100,0.3178785843047318,0.4430167736373461,0.3333333333333333,0.2907640864818718
02122019_C5_batch01-ZN9YTFN-1011_44,ZN9YTFN,1,0,1,random_group_score_ridge,100,0.2738346126698908,1.2035421459351716,0.6666666666666666,0.85660855206701
03082019_C5_batch11-__1265__ZN9YTFN-1013_736,ZN9YTFN,1,0,1,random_group_score_ridge,100,0.4685695305035019,1.6767283047891264,0.3333333333333333,0.8110458243221635
04012019_C5_batch17-__861__ZN9YTFN-1012_1122,ZN9YTFN,1,0,1,random_group_score_ridge,100,0.2769141158212563,1.2568480654374745,0.3333333333333333,0.7446640151999482
02202019_C5_batch04-ZRA5YD8-1021_229,ZRA5YD8,1,0,1,random_group_score_ridge,100,0.3253860397629487,1.5029035742915446,0.6666666666666666,0.7886909586093945
03042019_C5_batch09-__1362__ZRA5YD8-1011_569,ZRA5YD8,1,0,1,random_group_score_ridge,100,0.30434237267348513,1.1869696633726052,0.3333333333333333,0.8740143886146314
03082019_C5_batch11-__532__ZOQM06Q-1011_688,ZOQM06Q,1,0,1,random_group_score_ridge,100,0.47793408348756017,0.9691437793707801,0.0,0.6209436143857057
04052019_C5_batch19-__723__ZRA5YD8-1023_1201,ZRA5YD8,1,0,1,random_group_score_ridge,100,0.21494256723696545,1.7651776331644808,0.6666666666666666,0.7707067367344834
03042019_C5_batch09-__1346__ZO94RDZ-1011_545,ZO94RDZ,1,0,1,random_group_score_ridge,100,0.8016795118246839,1.5832504296786043,0.6666666666666666,0.9214990273238031
03292019_C5_batch16-__314__ZUC2YGO-1012_1069,ZUC2YGO,1,0,1,random_group_score_ridge,100,0.43789602285754464,0.7433186491477118,0.6666666666666666,0.8180855327251577
04102019_C5_batch21-__698__ZUC2YGO-1013_1334,ZUC2YGO,1,0,1,random_group_score_ridge,100,0.5407957162030118,1.099212038217886,0.6666666666666666,0.8766397905212228
03112019_C5_batch12-__398__ZL63I8R-1025_766,ZL63I8R,1,0,1,random_group_score_ridge,100,0.15163979670488045,0.7505789649088901,0.6666666666666666,0.9564229959275489
03012019_C5_batch08-__986__ZLZQMEV-1015_510,ZLZQMEV,1,0,1,random_group_score_ridge,100,0.5969853392398524,0.7209034808433187,0.0,0.3225878132161654
03042019_C5_batch09-__601__ZLZQMEV-1013_563,ZLZQMEV,1,0,1,random_group_score_ridge,100,0.41177477696111064,0.5248794653839848,0.0,0.2544842007180831
02182019_C5_batch03-ZMBVNFM-1065_103,ZMBVNFM,1,0,1,random_group_score_ridge,100,0.2888748320389997,0.5915756549311247,0.3333333333333333,0.5175684329618906
03042019_C5_batch09-__1378__ZMBVNFM-1015_603,ZMBVNFM,1,0,1,random_group_score_ridge,100,1.1841617495396917,2.1801132287257543,0.0,0.3861745520017874
03132019_C5_batch13-__13__ZMBVNFM-1014_837,ZMBVNFM,1,0,1,random_group_score_ridge,100,0.392524965756799,0.6914512885788169,0.3333333333333333,0.47339594892592474
03272019_C5_batch15-__139__ZMBVNFM-1025_992,ZMBVNFM,1,0,1,random_group_score_ridge,100,0.5921360575192813,1.1183204297842428,1.0,0.7173726700149367
